0.1,0.75634,884.858,772.156
0.1,0.76191,884.168,775.652
0.1,0.767475,884.364,780.234
0.1,0.773035,872.822,767.841
0.1,0.778592,875.911,770.063
0.1,0.784148,876.116,756.757
0.1,0.789704,875.628,758.805
0.1,0.795261,877.76,767.657
0.1,0.800822,877.848,770.827
0.1,0.806388,878.084,772.568
0.1,0.81196,881.397,775.493
0.1,0.817541,894.782,782.59
0.1,0.823131,999.206,843.952
0.1,0.828732,876.105,757.21
0.1,0.834345,937.628,787.829
0.1,0.839972,881.049,787.429
0.1,0.845613,872.993,769.475
0.1,0.851271,1060.61,938.144
0.1,0.856946,870.615,767.485
0.1,0.862638,876.743,768.231
0.1,0.868349,875.882,760.179
0.1,0.874081,884.663,777.725
0.1,0.879833,980.967,804.769
0.1,0.885608,873.967,758.05
0.1,0.891406,873.648,755.249
0.1,0.89723,877.475,758.274
0.1,0.903082,867.095,757.27
0.1,0.908964,869.477,760.881
0.1,0.91488,867.811,762.104
0.1,0.920835,865.856,765.13
0.1,0.926833,863.563,759.393
0.1,0.932881,861.393,746.657
0.1,0.938988,859.361,755.382
0.1,0.945164,855.03,748.347
0.1,0.951421,1022.76,916.846
0.1,0.957777,859.798,770.743
0.1,0.964251,855.979,755.466
0.1,0.970867,844.25,738.605
0.1,0.977655,840.233,738.658
0.1,0.98465,844.23,751.376
0.1,0.991895,866.834,771.611
0.1,0.999441,911.909,827.271
0.1,1.00735,826.55,772.513
0.1,1.01569,1041.11,948.395
0.1,1.02454,1085.04,999.383
0.1,1.03399,792.057,738.255
0.1,1.04416,793.948,732.688
0.1,1.05515,784.886,728.259
0.1,1.0671,771.63,727.729
0.1,1.08015,768.355,723.777
0.1,1.09446,755.45,698.635
0.1,1.11021,752.346,696.293
0.1,1.12758,1033.82,976.661
0.1,1.14678,1123.74,1070.03
0.1,1.16804,870.046,770.901
0.1,1.1893,1089,1006.78
0.1,1.2085,779.463,723.028
0.1,1.22587,827.029,774.957
0.1,1.24162,885.098,789.64
0.1,1.25593,848.612,761.064
0.1,1.26898,836.593,741.721
0.1,1.28093,855.827,748.241
0.1,1.29192,865.631,755.411
0.1,1.30209,874.925,760.676
0.1,1.31154,884.229,762.895
0.1,1.32039,868.689,745.566
0.1,1.32873,878.723,753.019
0.1,1.33664,876.868,755.835
0.1,1.34419,875.866,760.69
0.1,1.35143,880.778,766.906
0.1,1.35843,865.025,763.437
0.1,1.36521,868.565,773.523
0.1,1.37183,866.331,775.57
0.1,1.3783,1107.18,960.479
